rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
66,Don't Wanna Try,Frankie J,7054.1562,7054.1562,0,19,20,0,12,2003-04-12,2003-08-23
67,The Way You Move,Outkast,6992.1248,6917.1248,75,2,14,8,12,2003-09-27,2003-12-27
68,My Front Porch Looking In,Lonestar,6966.5198,6966.5198,0,23,22,0,13,2003-04-19,2003-09-13
69,'03 Bonnie & Clyde,Jay-z,6861.6121,6821.6121,40,4,13,7,12,2003-01-04,2003-03-29
70,"Can't Stop, Won't Stop",Young Gunz,6818.0540,6818.0540,0,14,20,0,11,2003-08-09,2003-12-20
71,Harder To Breathe,Maroon 5,6786.1073,6786.1073,0,18,19,0,14,2003-08-23,2003-12-27
72,The Jump Off,Lil' Kim,6783.7630,6783.7630,0,17,20,0,11,2003-02-08,2003-06-21
73,Wanksta,50 Cent,6743.2487,6743.2487,0,13,15,0,14,2003-01-04,2003-04-12
74,Beer For My Horses,Toby Keith Duet,6719.8858,6719.8858,0,22,20,0,12,2003-05-03,2003-09-13
75,Like Glue,Sean Paul,6705.0268,6705.0268,0,13,20,0,11,2003-06-07,2003-10-18
76,Intuition,Jewel,6579.7653,6579.7653,0,20,20,0,12,2003-05-10,2003-09-20
77,Clocks,Coldplay,6512.9042,6512.9042,0,29,22,0,10,2003-02-01,2003-06-28
78,Hell Yeah,Ginuwine,6488.0873,6488.0873,0,17,20,0,12,2003-02-22,2003-07-05
79,Air Force Ones,Nelly,6481.8397,6406.8397,75,3,12,6,11,2003-01-04,2003-03-22
80,Fighter,Christina Aguilera,6296.4888,6296.4888,0,20,20,0,11,2003-04-12,2003-08-23
81,Put That Woman First,Jaheim,6282.0367,6282.0367,0,20,20,0,11,2003-03-22,2003-08-02
82,Hey Ya!,Outkast,5989.8986,5869.8986,120,1,11,6,9,2003-10-18,2003-12-27
83,Someday,Nickelback,5960.5927,5960.5927,0,16,19,0,11,2003-08-23,2003-12-27
84,What Was I Thinkin',Dierks Bentley,5799.4223,5799.4223,0,22,20,0,10,2003-06-21,2003-11-01
85,Red Dirt Road,Brooks,5749.0348,5749.0348,0,25,20,0,9,2003-05-31,2003-10-11
86,Like A Stone,Audioslave,5692.2956,5692.2956,0,31,20,0,10,2003-03-01,2003-07-12
87,19 Somethin',Mark Wills,5582.0546,5582.0546,0,23,14,0,12,2003-01-04,2003-04-05
88,Come Over,Aaliyah,5569.9508,5569.9508,0,32,20,0,7,2003-06-14,2003-10-25
89,Superman,Eminem,5462.5629,5462.5629,0,15,16,0,10,2003-02-01,2003-05-17
90,Have You Forgotten?,Darryl Worley,5441.6437,5441.6437,0,22,20,0,10,2003-03-15,2003-07-26
91,Sick Of Being Lonely,Field Mob,5433.6745,5433.6745,0,18,17,0,9,2003-01-04,2003-04-26
92,Lose Yourself,Eminem,5346.5354,5226.5354,120,1,10,5,9,2003-01-04,2003-03-08
93,Sing For The Moment,Eminem,5280.8712,5280.8712,0,14,18,0,10,2003-04-05,2003-08-02
94,"No Shoes, No Shirt, No Problems",Kenny Chesney,5255.8703,5255.8703,0,28,20,0,8,2003-06-28,2003-11-08
95,Real Good Man,Tim Mcgraw,5254.2242,5254.2242,0,27,20,0,8,2003-07-12,2003-11-22
96,All The Things She Said,T.a.t.u,5216.1044,5216.1044,0,20,20,0,9,2003-01-04,2003-05-17
97,Snake,R. Kelly,5211.5023,5211.5023,0,16,17,0,9,2003-04-26,2003-08-16
98,Say Yes,Floetry,5191.3189,5191.3189,0,24,20,0,9,2003-03-29,2003-08-09
99,I Want You,Thalia,5186.5242,5186.5242,0,22,19,0,10,2003-06-14,2003-10-18
100,Let's Get Down,Bow Wow,5153.0437,5153.0437,0,14,17,0,9,2003-07-05,2003-10-25
