rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
30,Grillz,Nelly,10661.3570,10541.3570,120,1,20,10,18,2006-01-07,2006-05-27
31,London Bridge,Fergie,10419.2666,10299.2666,120,1,21,10,17,2006-08-05,2006-12-23
32,Ms. New Booty,Bubba Sparxxx,10100.3365,10085.3365,15,7,23,6,18,2006-02-04,2006-07-15
33,Unfaithful,Rihanna,10083.1134,10068.1134,15,6,20,8,18,2006-05-13,2006-09-23
34,What Hurts The Most,Rascal Flatts,10065.1749,10050.1749,15,6,46,2,23,2006-02-18,2006-12-30
35,"Dance, Dance",Fall Out Boy,9995.1236,9980.1236,15,9,22,1,18,2006-01-07,2006-06-03
36,Ain't No Other Man,Christina Aguilera,9928.0244,9913.0244,15,6,20,9,19,2006-06-24,2006-11-04
37,Money Maker,Ludacris,9661.5077,9541.5077,120,1,19,11,15,2006-08-26,2006-12-30
38,(When You Gonna) Give It Up To Me,Sean Paul,9581.5429,9506.5429,75,3,22,6,16,2006-06-10,2006-11-04
39,Yo (Excuse Me Miss),Chris Brown,9288.8268,9273.8268,15,7,20,8,16,2006-01-07,2006-05-20
40,Sexy Love,Ne-yo,9153.9192,9138.9192,15,7,22,5,17,2006-06-24,2006-11-18
41,U And Dat,E-40,9105.0063,9105.0063,0,13,25,0,17,2006-05-27,2006-11-11
42,Run It!,Chris Brown,9093.8589,9018.8589,75,2,19,6,17,2006-01-07,2006-05-13
43,Black Horse & The Cherry Tree,Kt Tunstall,8892.7536,8892.7536,0,20,30,0,18,2006-03-25,2006-10-14
44,What's Left Of Me,Nick Lachey,8858.2943,8843.2943,15,6,25,3,16,2006-03-11,2006-08-26
45,Where'd You Go,Fort Minor,8815.5802,8775.5802,40,4,20,6,14,2006-04-22,2006-09-02
46,Call Me When You're Sober,Evanescence,8749.8373,8734.8373,15,10,18,1,18,2006-09-02,2006-12-30
47,Waiting On The World To Change,John Mayer,8733.5115,8733.5115,0,20,23,0,19,2006-07-29,2006-12-30
48,Because Of You,Kelly Clarkson,8663.6062,8663.6062,0,11,19,0,17,2006-01-07,2006-05-13
49,Dirty Little Secret,The All-american Rejects,8641.3122,8626.3122,15,9,18,3,17,2006-01-07,2006-05-06
50,What You Know,T.i,8592.6796,8517.6796,75,3,19,8,14,2006-03-25,2006-07-29
51,Do It To It,Cherish,8479.7215,8479.7215,0,12,21,0,17,2006-05-20,2006-10-07
52,Say Goodbye,Chris Brown,8398.4429,8383.4429,15,10,19,2,17,2006-08-26,2006-12-30
53,I'm N Luv (Wit A Stripper),T-pain,8359.9541,8319.9541,40,5,18,8,15,2006-01-07,2006-05-13
54,So What,Field Mob,8345.0257,8330.0257,15,10,21,1,15,2006-04-22,2006-09-09
55,My Love,Justin Timberlake,8328.3134,8208.3134,120,1,15,10,14,2006-09-23,2006-12-30
56,Show Stopper,Danity Kane,8224.0991,8209.0991,15,8,18,1,16,2006-09-02,2006-12-30
57,Who Says You Can't Go Home,Bon Jovi,8126.1966,8126.1966,0,23,26,0,17,2006-01-28,2006-07-22
58,Chain Hang Low,Jibbs,8017.2738,8002.2738,15,7,20,5,14,2006-08-19,2006-12-30
59,Pullin' Me Back,Chingy,7994.6289,7979.6289,15,9,20,2,14,2006-07-01,2006-11-11
60,Get Up,Ciara,7987.7035,7972.7035,15,7,20,1,16,2006-08-12,2006-12-23
61,Shoulder Lean,Young Dro,7971.4083,7956.4083,15,10,20,1,16,2006-06-17,2006-10-28
62,Bossy,Kelis,7736.2626,7736.2626,0,16,20,0,16,2006-05-20,2006-09-30
63,Too Little Too Late,Jojo,7728.3117,7653.3117,75,3,18,6,14,2006-09-02,2006-12-30
64,Smack That,Akon,7720.5308,7645.5308,75,2,13,12,12,2006-10-07,2006-12-30
65,Touch It,Busta Rhymes,7608.3847,7608.3847,0,16,21,0,14,2006-01-07,2006-05-27
66,Rompe,Daddy Yankee,7544.1525,7544.1525,0,24,23,0,16,2006-01-07,2006-06-10
67,Unpredictable,Jamie Foxx,7508.6830,7493.6830,15,8,16,3,15,2006-01-07,2006-04-29
68,Shake That,Eminem,7480.8103,7465.8103,15,6,18,3,13,2006-01-07,2006-05-13
69,Gimme That,Chris Brown,7452.3761,7452.3761,0,15,20,0,14,2006-04-22,2006-09-02
70,Stickwitu,The Pussycat Dolls,7391.8850,7351.8850,40,5,15,6,13,2006-01-07,2006-04-15
71,I Know You See It,Yung Joc,7378.5519,7378.5519,0,17,20,0,14,2006-07-15,2006-11-25
72,Photograph,Nickelback,7156.2729,7081.2729,75,3,16,4,13,2006-01-07,2006-04-22
73,My Humps,The Black Eyed Peas,7139.0638,7124.0638,15,6,16,2,15,2006-01-07,2006-04-22
74,Gold Digger,Kanye West,6731.6578,6691.6578,40,4,15,3,12,2006-01-07,2006-04-22
75,Hate Me,Blue October,6713.2699,6713.2699,0,31,28,0,9,2006-04-29,2006-11-04
76,"Jesus, Take The Wheel",Carrie Underwood,6642.7479,6642.7479,0,20,17,0,15,2006-01-07,2006-04-29
77,Pump It,The Black Eyed Peas,6591.0954,6591.0954,0,18,18,0,13,2006-01-07,2006-05-06
78,Come To Me,Diddy,6455.0331,6440.0331,15,9,16,1,13,2006-09-16,2006-12-30
79,Life Is A Highway,Rascal Flatts,6303.9309,6288.9309,15,7,20,2,8,2006-06-17,2006-10-28
80,Deja Vu,Beyonce,6278.1055,6238.1055,40,4,17,2,12,2006-07-01,2006-10-21
81,Fergalicious,Fergie,6251.0582,6176.0582,75,3,13,8,10,2006-10-07,2006-12-30
82,Love,Keyshia Cole,6087.6370,6087.6370,0,19,19,0,12,2006-02-04,2006-06-10
83,Beep,The Pussycat Dolls,6064.2375,6064.2375,0,13,19,0,11,2006-02-04,2006-06-17
84,When You Were Young,The Killers,6052.2983,6052.2983,0,14,19,0,10,2006-08-26,2006-12-30
85,Laffy Taffy,D4l,5892.2448,5772.2448,120,1,12,5,10,2006-01-07,2006-03-25
86,"Sugar, We're Goin' Down",Fall Out Boy,5870.9942,5870.9942,0,13,15,0,13,2006-01-07,2006-04-15
87,When You're Mad,Ne-yo,5844.8109,5844.8109,0,15,20,0,10,2006-03-18,2006-07-29
88,Before He Cheats,Carrie Underwood,5823.4421,5823.4421,0,16,16,0,12,2006-09-16,2006-12-30
89,Stupid Girls,P!nk,5786.9403,5786.9403,0,13,16,0,11,2006-02-25,2006-06-10
90,There It Go! (The Whistle Song),Juelz Santana,5745.8279,5730.8279,15,6,12,4,10,2006-01-07,2006-03-25
91,Why You Wanna,T.i,5726.9104,5726.9104,0,29,20,0,11,2006-04-29,2006-09-09
92,One Wish,Ray J,5658.5923,5658.5923,0,11,12,0,12,2006-01-07,2006-03-25
93,For You I Will (Confidence),Teddy Geiger,5657.3959,5657.3959,0,29,20,0,9,2006-02-18,2006-07-01
94,You And Me,Lifehouse,5576.8223,5576.8223,0,25,16,0,12,2006-01-07,2006-04-22
95,I Wanna Love You,Akon,5349.9779,5229.9779,120,1,12,5,8,2006-10-14,2006-12-30
96,Walk It Out,Unk,5289.7628,5289.7628,0,13,15,0,9,2006-09-23,2006-12-30
97,Shortie Like Mine,Bow Wow,5227.4639,5212.4639,15,9,11,4,9,2006-10-21,2006-12-30
98,Don't Forget About Us,Mariah Carey,5210.8892,5090.8892,120,1,10,5,9,2006-01-07,2006-03-11
99,Irreplaceable,Beyonce,5060.2742,4940.2742,120,1,9,7,8,2006-11-04,2006-12-30
100,Summertime,Kenny Chesney,4888.4063,4888.4063,0,34,20,0,8,2006-04-29,2006-09-09
