rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
19,Love Of A Lifetime,Firehouse,8761.4650,8721.4650,40,5,22,4,16,1991-06-29,1991-11-23
20,Someday,Mariah Carey,8687.3807,8567.3807,120,1,19,7,15,1991-01-19,1991-05-25
21,Iesha,Another Bad Creation,8590.3833,8575.3833,15,9,23,2,15,1991-01-12,1991-06-15
22,Gonna Make You Sweat (Everybody Dance Now),C+c Music Factory,8512.8830,8392.8830,120,1,18,9,14,1991-01-05,1991-05-04
23,Touch Me (All Night Long),Cathy Dennis,8490.5946,8415.5946,75,2,20,6,14,1991-03-02,1991-07-13
24,Joyride,Roxette,8480.5063,8360.5063,120,1,19,6,14,1991-03-02,1991-07-06
25,All The Man That I Need,Whitney Houston,8451.8299,8331.8299,120,1,21,7,15,1991-01-05,1991-05-25
26,I'll Be There,The Escape Club,8399.0786,8384.0786,15,8,25,3,14,1991-05-25,1991-11-09
27,Losing My Religion,R.e.m,8396.1550,8356.1550,40,4,21,6,14,1991-04-06,1991-08-24
28,Can't Stop This Thing We Started,Bryan Adams,8378.5663,8303.5663,75,2,16,7,15,1991-09-14,1991-12-28
29,Every Heartbeat,Amy Grant,8373.6556,8298.6556,75,2,19,6,15,1991-06-15,1991-10-19
30,I've Been Thinking About You,Londonbeat,8353.7820,8233.7820,120,1,19,6,14,1991-02-09,1991-06-15
31,I Don't Wanna Cry,Mariah Carey,8312.9420,8192.9420,120,1,19,8,14,1991-04-06,1991-08-10
32,Here We Go,C+c Music Factory/f. Williams,8309.6443,8234.6443,75,3,20,6,14,1991-03-02,1991-07-13
33,You're In Love,Wilson Phillips,8243.0480,8123.0480,120,1,19,7,14,1991-02-09,1991-06-15
34,Where Does My Heart Beat Now,Celine Dion,8187.0873,8147.0873,40,4,20,5,15,1991-01-05,1991-05-18
35,Now That We Found Love,Heavy D,8082.6536,8082.6536,0,11,22,0,15,1991-06-29,1991-11-23
36,Something To Talk About,Bonnie Raitt,8077.3797,8037.3797,40,5,20,5,15,1991-07-20,1991-11-30
37,It Ain't Over 'til It's Over,Lenny Kravitz,8038.9318,7963.9318,75,2,19,6,14,1991-06-08,1991-10-12
38,I Can't Wait Another Minute,Hi-five,7942.4418,7927.4418,15,8,21,3,13,1991-06-22,1991-11-09
39,Here I Am (Come And Take Me),Ub40,7941.3034,7926.3034,15,7,25,3,12,1991-03-23,1991-09-07
40,O.P.P.,Naughty By Nature,7919.4798,7904.4798,15,6,17,6,14,1991-09-07,1991-12-28
41,Coming Out Of The Dark,Gloria Estefan,7877.7815,7757.7815,120,1,19,7,14,1991-01-26,1991-06-01
42,Cream,Prince And The N.p.g,7838.7752,7718.7752,120,1,14,7,13,1991-09-28,1991-12-28
43,This House,Tracie Spencer,7814.5925,7739.5925,75,3,21,5,14,1991-01-05,1991-05-25
44,Round And Round,Tevin Campbell,7806.1331,7806.1331,0,12,25,0,13,1991-01-05,1991-06-22
45,Fading Like A Flower (Every Time You Leave),Roxette,7736.4267,7661.4267,75,2,18,5,13,1991-06-15,1991-10-12
46,Rhythm Of My Heart,Rod Stewart,7641.1955,7601.1955,40,5,18,5,14,1991-03-16,1991-07-13
47,Do You Want Me,Salt-n-pepa,7567.3908,7567.3908,0,21,26,0,14,1991-03-23,1991-09-14
48,Summertime,D.j. Jazzy Jeff,7549.1569,7509.1569,40,4,18,6,13,1991-06-15,1991-10-12
49,Signs,Tesla,7539.7331,7524.7331,15,8,22,3,13,1991-01-05,1991-06-01
50,Temptation,Corina,7522.8224,7507.8224,15,6,21,5,13,1991-05-18,1991-10-05
51,The One And Only,Chesney Hawkes,7503.5042,7488.5042,15,10,20,1,14,1991-08-03,1991-12-14
52,Enter Sandman,Metallica,7473.0958,7473.0958,0,16,19,0,16,1991-08-24,1991-12-28
53,Too Many Walls,Cathy Dennis,7444.6160,7429.6160,15,8,20,2,13,1991-07-06,1991-11-16
54,Power Of Love/Love Power,Luther Vandross,7425.5693,7385.5693,40,4,18,6,12,1991-04-27,1991-08-24
55,P.A.S.S.I.O.N.,Rhythm Syndicate,7379.7938,7304.7938,75,2,17,6,13,1991-06-01,1991-09-21
56,Cry For Help,Rick Astley,7344.1770,7329.1770,15,7,20,4,12,1991-02-16,1991-06-29
57,It's So Hard To Say Goodbye To Yesterday,Boyz Ii Men,7332.6752,7257.6752,75,2,15,8,12,1991-09-21,1991-12-28
58,The First Time,Surface,7274.7496,7154.7496,120,1,16,8,12,1991-01-05,1991-04-20
59,I Touch Myself,Divinyls,7256.9386,7216.9386,40,4,18,5,12,1991-03-09,1991-07-06
60,The Promise Of A New Day,Paula Abdul,7245.1613,7125.1613,120,1,16,5,13,1991-07-20,1991-11-02
61,Around The Way Girl,Ll Cool J,7238.1618,7223.1618,15,9,18,1,15,1991-01-05,1991-05-04
62,3 A.M. Eternal,The Klf,7209.6558,7169.6558,40,5,19,5,12,1991-06-22,1991-10-26
63,"Time, Love And Tenderness",Michael Bolton,7207.6673,7192.6673,15,7,18,4,13,1991-07-13,1991-11-09
64,Place In This World,Michael W. Smith,7116.6718,7101.6718,15,6,21,3,11,1991-05-04,1991-09-21
65,Everybody Plays The Fool,Aaron Neville,7087.3519,7072.3519,15,8,20,2,12,1991-07-20,1991-11-30
66,Things That Make You Go Hmmmm. . .,C+c Music Factory,7081.5218,7041.5218,40,4,16,5,12,1991-07-20,1991-11-02
67,Crazy,Seal,7032.9734,7017.9734,15,7,19,2,13,1991-06-22,1991-10-26
68,Love Is A Wonderful Thing,Michael Bolton,6972.6019,6932.6019,40,4,17,6,13,1991-04-20,1991-08-10
69,Let's Talk About Sex,Salt-n-pepa,6969.8772,6969.8772,0,13,19,0,12,1991-08-24,1991-12-28
70,With You,Tony Terry,6945.8466,6945.8466,0,14,23,0,10,1991-06-29,1991-11-30
71,Show Me The Way,Styx,6923.3110,6848.3110,75,3,19,3,12,1991-01-05,1991-05-11
72,Don't Cry,Guns N' Roses,6905.6715,6890.6715,15,10,15,2,13,1991-09-21,1991-12-28
73,Wicked Game,Chris Isaak,6877.7976,6862.7976,15,6,19,3,11,1991-01-05,1991-05-11
74,Running Back To You,Vanessa Williams,6856.5628,6856.5628,0,18,21,0,11,1991-08-10,1991-12-28
75,When A Man Loves A Woman,Michael Bolton,6818.0100,6698.0100,120,1,12,8,11,1991-10-12,1991-12-28
76,Don't Want To Be A Fool,Luther Vandross,6792.2956,6777.2956,15,9,20,1,11,1991-08-03,1991-12-14
77,Sadeness Part 1,Enigma,6690.3917,6650.3917,40,5,18,5,11,1991-02-09,1991-06-08
78,Set The Night To Music,Roberta Flack,6672.5979,6657.5979,15,6,15,3,13,1991-09-21,1991-12-28
79,Get Here,Oleta Adams,6582.8389,6542.8389,40,5,20,3,10,1991-01-05,1991-05-18
80,Silent Lucidity,Queensryche,6574.7225,6559.7225,15,9,17,2,11,1991-03-23,1991-07-13
81,That's What Love Is For,Amy Grant,6497.4566,6482.4566,15,7,14,4,12,1991-09-28,1991-12-28
82,Written All Over Your Face,The Rude Boys,6372.9439,6372.9439,0,16,18,0,12,1991-03-09,1991-07-06
83,Walking In Memphis,Marc Cohn,6358.4877,6358.4877,0,13,23,0,10,1991-03-30,1991-08-31
84,Real Real Real,Jesus Jones,6283.0915,6243.0915,40,4,19,3,10,1991-08-24,1991-12-28
85,Strike It Up,Black Box,6261.7189,6246.7189,15,8,18,3,12,1991-04-06,1991-08-03
86,Piece Of My Heart,Tara Kemp,6239.4869,6224.4869,15,7,18,3,11,1991-05-11,1991-09-07
87,Love Will Never Do (Without You),Janet Jackson,6189.1609,6069.1609,120,1,15,7,10,1991-01-05,1991-04-13
88,The Motown Song,Rod Stewart,6173.8528,6158.8528,15,10,17,1,11,1991-07-06,1991-10-26
89,Set Adrift On Memory Bliss,P.m. Dawn,6165.2624,6045.2624,120,1,11,7,10,1991-10-19,1991-12-28
90,Rico Suave,Gerardo,6083.6638,6068.6638,15,7,18,2,10,1991-02-02,1991-06-01
91,Don't Treat Me Bad,Firehouse,5998.1318,5998.1318,0,19,23,0,10,1991-03-09,1991-08-10
92,I'll Never Let You Go,Steelheart,5951.8972,5951.8972,0,23,27,0,9,1991-03-16,1991-09-14
93,I Wonder Why,Curtis Stigers,5939.4423,5924.4423,15,9,17,1,11,1991-09-07,1991-12-28
94,Playground,Another Bad Creation,5860.6846,5845.6846,15,10,17,1,10,1991-04-27,1991-08-17
95,I'll Give All My Love To You,Keith Sweat,5844.0876,5829.0876,15,7,15,3,10,1991-01-05,1991-04-13
96,Voices That Care,Voices That Care,5825.9229,5825.9229,0,11,16,0,11,1991-03-16,1991-06-29
97,High Enough,Damn Yankees,5819.8988,5744.8988,75,3,14,5,9,1991-01-05,1991-04-06
98,Shiny Happy People,R.e.m,5738.6231,5723.6231,15,10,15,2,11,1991-07-27,1991-11-02
99,Blowing Kisses In The Wind,Paula Abdul,5648.0728,5633.0728,15,6,11,6,10,1991-10-19,1991-12-28
100,All This Time,Sting,5592.3832,5552.3832,40,5,15,3,9,1991-01-19,1991-04-27
