rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
86,Bad Habit,Steve Lacy,4700.5597,4685.5597,15,9,10,2,10,2023-01-07,2023-03-11
87,Lady Gaga,"Peso Pluma, Gabito Ballesteros",4537.1496,4537.1496,0,35,20,0,3,2023-07-08,2023-11-18
88,All I Want For Christmas Is You,Mariah Carey,4514.0729,4394.0729,120,1,7,6,7,2023-01-07,2023-12-30
89,Handle On You,Parker Mccollum,4506.1109,4506.1109,0,30,20,0,4,2023-01-14,2023-05-27
90,IDGAF,Drake,4403.1120,4328.1120,75,2,11,3,7,2023-10-21,2023-12-30
91,Area Codes,Kaliii,4361.9417,4361.9417,0,33,18,0,6,2023-05-20,2023-09-16
92,Put It On Da Floor Again,Latto,4198.1027,4198.1027,0,13,16,0,3,2023-06-17,2023-09-30
93,Bury Me In Georgia,Kane Brown,4137.0440,4137.0440,0,34,19,0,6,2023-05-27,2023-09-30
94,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,4136.9999,4016.9999,120,1,8,4,8,2023-11-11,2023-12-30
95,Jingle Bell Rock,Bobby Helms,4135.4678,4060.4678,75,3,7,5,7,2023-01-07,2023-12-30
96,Qlona,Karol G,4107.0852,4107.0852,0,28,19,0,3,2023-08-26,2023-12-30
97,Last Christmas,Wham!,4093.2506,4053.2506,40,4,7,5,7,2023-01-07,2023-12-30
98,Peaches & Eggplants,Young Nudy,3960.9006,3960.9006,0,33,20,0,3,2023-06-17,2023-10-28
99,Rockin' Around The Christmas Tree,Brenda Lee,3958.3413,3838.3413,120,1,6,6,6,2023-01-07,2023-12-30
100,Por Las Noches,Peso Pluma,3953.4428,3953.4428,0,28,20,0,5,2023-03-25,2023-08-05
