rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
22,"Sugar, We're Goin' Down",Fall Out Boy,11924.9266,11909.9266,15,8,27,5,22,2005-07-02,2005-12-31
23,Breakaway,Kelly Clarkson,11855.9997,11840.9997,15,10,28,2,26,2005-01-01,2005-07-09
24,How We Do,The Game,11814.5257,11774.5257,40,4,23,12,19,2005-01-01,2005-06-04
25,Feel Good Inc,Gorillaz,11791.3160,11791.3160,0,14,32,0,25,2005-05-28,2005-12-31
26,Oh,Ciara,11710.6032,11635.6032,75,2,23,11,20,2005-03-26,2005-08-27
27,Hate It Or Love It,The Game,11230.9178,11155.9178,75,2,23,12,18,2005-02-12,2005-07-16
28,Listen To Your Heart,D.h.t,11219.1393,11204.1393,15,8,27,5,21,2005-06-04,2005-12-03
29,Rich Girl,Gwen Stefani,11199.4254,11184.4254,15,7,26,8,19,2005-01-01,2005-06-25
30,My Humps,The Black Eyed Peas,10865.6898,10790.6898,75,3,20,14,18,2005-08-20,2005-12-31
31,Let Me Hold You,Bow Wow,10700.6550,10660.6550,40,4,24,8,19,2005-05-28,2005-11-05
32,Like You,Bow Wow,10670.3975,10595.3975,75,3,21,11,18,2005-08-06,2005-12-24
33,Holiday,Green Day,10643.4916,10643.4916,0,19,32,0,25,2005-04-09,2005-11-12
34,Let Me Go,3 Doors Down,10460.0480,10460.0480,0,14,31,0,24,2005-02-05,2005-09-03
35,Obsession (No Es Amor),Frankie J,10431.2593,10356.2593,75,3,21,8,18,2005-01-29,2005-06-18
36,Caught Up,Usher,10302.3081,10287.3081,15,8,24,7,16,2005-01-01,2005-06-11
37,Scars,Papa Roach,10213.6209,10213.6209,0,15,38,0,22,2005-02-12,2005-10-29
38,Wake Me Up When September Ends,Green Day,9665.6481,9650.6481,15,6,22,7,18,2005-08-06,2005-12-31
39,Lovers And Friends,Lil Jon,9403.4001,9328.4001,75,3,17,11,15,2005-01-01,2005-04-23
40,Grind With Me,Pretty Ricky,9392.8924,9377.8924,15,7,22,5,16,2005-04-16,2005-09-10
41,Some Cut,Trillville,9285.2396,9285.2396,0,14,24,0,17,2005-01-01,2005-06-11
42,Run It!,Chris Brown,9229.2201,9109.2201,120,1,19,11,14,2005-08-27,2005-12-31
43,Photograph,Nickelback,9189.3680,9114.3680,75,2,17,13,14,2005-09-10,2005-12-31
44,Soul Survivor,Young Jeezy,9153.6711,9113.6711,40,4,18,10,15,2005-09-03,2005-12-31
45,Karma,Alicia Keys,8993.2040,8993.2040,0,20,24,0,20,2005-01-01,2005-06-11
46,Drop It Like It's Hot,Snoop Dogg,8960.5140,8885.5140,75,2,17,8,17,2005-01-01,2005-04-23
47,Slow Down,Bobby Valentino,8944.1006,8929.1006,15,8,22,3,17,2005-03-05,2005-07-30
48,Soldier,Destiny's Child,8928.7805,8853.7805,75,3,16,9,16,2005-01-01,2005-04-16
49,Sugar (Gimme Some),Trick Daddy,8859.2640,8859.2640,0,20,26,0,18,2005-01-22,2005-07-16
50,Collide,Howie Day,8839.5520,8839.5520,0,20,32,0,16,2005-02-12,2005-09-17
51,Speed Of Sound,Coldplay,8736.4784,8721.4784,15,8,20,2,18,2005-05-07,2005-09-17
52,Because Of You,Kelly Clarkson,8624.6618,8609.6618,15,7,18,10,15,2005-09-03,2005-12-31
53,Lonely,Akon,8536.5470,8496.5470,40,4,20,7,14,2005-02-26,2005-07-09
54,Get It Poppin',Fat Joe,8534.0941,8519.0941,15,9,20,3,15,2005-06-04,2005-10-15
55,Play,David Banner,8388.2966,8373.2966,15,7,20,4,15,2005-07-23,2005-12-03
56,Pimpin' All Over The World,Ludacris,8199.8307,8184.8307,15,9,20,3,14,2005-06-11,2005-10-22
57,Mockingbird,Eminem,7819.8601,7819.8601,0,11,20,0,13,2005-01-01,2005-05-14
58,La Tortura,Shakira,7798.5226,7798.5226,0,23,31,0,9,2005-05-07,2005-12-03
59,Wait (The Whisper Song),Ying Yang Twins,7674.4770,7674.4770,0,15,22,0,14,2005-02-26,2005-07-23
60,Bring Em Out,T.i,7632.1963,7617.1963,15,9,16,1,15,2005-01-01,2005-04-16
61,I Don't Want To Be,Gavin Degraw,7625.6245,7610.6245,15,10,18,2,13,2005-01-01,2005-04-30
62,Best Of You,Foo Fighters,7573.1530,7573.1530,0,18,21,0,14,2005-05-14,2005-10-01
63,I'm Sprung,T-pain,7559.3196,7544.3196,15,8,19,2,13,2005-08-27,2005-12-31
64,Baby I'm Back,Baby Bash,7552.1366,7552.1366,0,19,25,0,13,2005-02-26,2005-08-13
65,She Will Be Loved,Maroon 5,7527.9428,7527.9428,0,17,18,0,15,2005-01-01,2005-04-30
66,It's Like That,Mariah Carey,7482.5089,7482.5089,0,16,20,0,14,2005-01-29,2005-06-11
67,We Be Burnin',Sean Paul,7404.9754,7389.9754,15,6,16,7,13,2005-09-17,2005-12-31
68,Incomplete,Backstreet Boys,7352.0159,7352.0159,0,13,20,0,14,2005-04-23,2005-09-03
69,Your Body,Pretty Ricky,7320.0573,7320.0573,0,12,20,0,14,2005-08-06,2005-12-17
70,Truth Is,Fantasia,7284.2737,7284.2737,0,21,20,0,15,2005-01-22,2005-06-04
71,Beautiful Soul,Jesse Mccartney,7054.4287,7054.4287,0,16,17,0,16,2005-01-01,2005-04-23
72,1 Thing,Amerie,6941.9991,6926.9991,15,8,20,3,10,2005-02-12,2005-06-25
73,Cool,Gwen Stefani,6917.4559,6917.4559,0,13,20,0,13,2005-07-16,2005-11-26
74,Goin' Crazy,Natalie,6893.2459,6893.2459,0,13,20,0,12,2005-02-12,2005-06-25
75,Cater 2 U,Destiny's Child,6842.6498,6842.6498,0,14,24,0,14,2005-04-30,2005-10-08
76,Over And Over,Nelly,6577.4048,6562.4048,15,7,13,6,13,2005-01-01,2005-03-26
77,Get Back,Ludacris,6517.0301,6517.0301,0,13,14,0,12,2005-01-01,2005-04-02
78,Don't Lie,The Black Eyed Peas,6432.6959,6432.6959,0,14,20,0,10,2005-08-13,2005-12-24
79,Daughters,John Mayer,6205.4195,6205.4195,0,19,15,0,14,2005-01-01,2005-04-09
80,Girl Tonite,Twista,6195.5739,6195.5739,0,14,17,0,12,2005-09-10,2005-12-31
81,U Don't Know Me,T.i,6191.7008,6191.7008,0,23,20,0,11,2005-01-22,2005-06-04
82,True,Ryan Cabrera,6098.1037,6098.1037,0,18,17,0,11,2005-01-01,2005-04-23
83,Ordinary People,John Legend,6095.8584,6095.8584,0,24,20,0,11,2005-01-08,2005-05-21
84,Stay Fly,Three 6 Mafia,6068.5952,6068.5952,0,13,15,0,12,2005-09-24,2005-12-31
85,These Words,Natasha Bedingfield,6052.0765,6052.0765,0,17,20,0,10,2005-07-02,2005-11-12
86,Just The Girl,The Click Five,5947.3745,5947.3745,0,11,20,0,10,2005-07-30,2005-12-10
87,Numb/Encore,Jay-z/linkin Park,5903.7215,5903.7215,0,20,15,0,12,2005-01-01,2005-04-09
88,As Good As I Once Was,Toby Keith,5893.8006,5893.8006,0,28,20,0,10,2005-06-04,2005-10-15
89,Laffy Taffy,D4l,5851.9302,5776.9302,75,2,14,6,10,2005-10-01,2005-12-31
90,Outta Control (Remix),50 Cent,5784.6466,5769.6466,15,6,19,2,8,2005-07-23,2005-11-26
91,Get Right,Jennifer Lopez,5651.1261,5651.1261,0,12,17,0,8,2005-01-22,2005-05-14
92,I Think They Like Me,Dem Franchize Boyz,5613.2221,5613.2221,0,15,15,0,10,2005-09-24,2005-12-31
93,Girlfight,Brooke Valentine,5586.9265,5586.9265,0,23,20,0,9,2005-03-05,2005-07-16
94,O,Omarion,5512.4875,5512.4875,0,27,20,0,10,2005-01-22,2005-06-04
95,Bless The Broken Road,Rascal Flatts,5416.2878,5416.2878,0,29,18,0,9,2005-01-01,2005-04-30
96,Don't Forget About Us,Mariah Carey,5138.7414,5018.7414,120,1,11,3,9,2005-10-22,2005-12-31
97,One Wish,Ray J,5132.8157,5132.8157,0,12,13,0,10,2005-10-08,2005-12-31
98,Back Then,Mike Jones,5119.9477,5119.9477,0,22,20,0,8,2005-06-04,2005-10-15
99,Here We Go,Trina,5113.6857,5113.6857,0,17,13,0,11,2005-10-08,2005-12-31
100,My Boo,Usher And Alicia Keys,5042.2717,5027.2717,15,6,10,5,9,2005-01-01,2005-03-05
