rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
25,Treasure,Bruno Mars,11377.3922,11337.3922,40,5,23,9,21,2013-06-01,2013-11-02
26,Scream & Shout,Will.i.am,11176.5648,11101.5648,75,3,21,11,20,2013-01-05,2013-05-25
27,Come & Get It,Selena Gomez,10927.0951,10912.0951,15,6,22,9,20,2013-04-27,2013-09-21
28,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,10904.5843,10904.5843,0,13,26,0,21,2013-02-23,2013-08-17
29,"Hold On, We're Going Home",Drake,10889.8914,10849.8914,40,4,19,13,19,2013-08-24,2013-12-28
30,Sail,Awolnation,10722.5526,10722.5526,0,17,47,0,32,2013-02-09,2013-12-28
31,Started From The Bottom,Drake,10654.5972,10639.5972,15,6,22,10,18,2013-02-23,2013-07-20
32,Daylight,Maroon 5,10559.5549,10544.5549,15,7,23,1,20,2013-01-05,2013-06-08
33,Summertime Sadness,Lana Del Rey Vs. Cedric Gervais,10472.3903,10457.3903,15,6,23,8,18,2013-07-27,2013-12-28
34,Feel This Moment,Pitbull,10372.9907,10357.9907,15,8,24,7,19,2013-02-09,2013-07-20
35,Wrecking Ball,Miley Cyrus,10286.2013,10166.2013,120,1,17,14,16,2013-09-07,2013-12-28
36,Applause,Lady Gaga,10284.5300,10244.5300,40,4,18,14,18,2013-08-31,2013-12-28
37,Love Me,Lil Wayne,10266.6578,10251.6578,15,9,22,4,20,2013-02-02,2013-06-29
38,Power Trip,J. Cole,10117.6794,10117.6794,0,19,29,0,19,2013-03-02,2013-09-14
39,Don't You Worry Child,Swedish House Mafia,9900.3393,9885.3393,15,6,20,6,17,2013-01-05,2013-05-18
40,Counting Stars,Onerepublic,9796.3032,9721.3032,75,3,26,8,15,2013-07-06,2013-12-28
41,Sweet Nothing,Calvin Harris,9497.2164,9482.2164,15,10,21,1,19,2013-01-05,2013-05-25
42,Love Somebody,Maroon 5,9469.2905,9454.2905,15,10,21,2,19,2013-06-08,2013-10-26
43,Heart Attack,Demi Lovato,9360.9022,9345.9022,15,10,20,1,18,2013-03-16,2013-07-27
44,F**kin Problems,A$ap Rocky,9280.2158,9265.2158,15,8,20,2,18,2013-01-05,2013-05-18
45,Wagon Wheel,Darius Rucker,9125.6561,9125.6561,0,15,26,0,18,2013-02-02,2013-08-17
46,Bad,Wale,9074.8896,9074.8896,0,21,26,0,21,2013-02-23,2013-08-24
47,Same Love,Macklemore,9042.9210,9042.9210,0,11,30,0,16,2013-02-16,2013-10-19
48,I Need Your Love,Calvin Harris,8947.5662,8947.5662,0,16,25,0,17,2013-05-04,2013-10-19
49,Demons,Imagine Dragons,8903.8045,8888.8045,15,6,34,8,12,2013-01-26,2013-12-28
50,Harlem Shake,Baauer,8814.3635,8694.3635,120,1,20,8,13,2013-03-02,2013-07-13
51,Boys 'Round Here,Blake Shelton,8468.4227,8468.4227,0,12,21,0,17,2013-04-13,2013-08-31
52,It's Time,Imagine Dragons,8279.7063,8279.7063,0,15,19,0,16,2013-01-05,2013-05-11
53,"Gone, Gone, Gone",Phillip Phillips,8145.2818,8145.2818,0,24,30,0,14,2013-03-23,2013-10-12
54,I Will Wait,Mumford,8015.1053,8015.1053,0,12,20,0,17,2013-01-05,2013-05-18
55,That's My Kind Of Night,Luke Bryan,7792.2982,7792.2982,0,15,18,0,16,2013-08-31,2013-12-28
56,The Other Side,Jason Derulo,7689.0231,7689.0231,0,18,21,0,16,2013-05-04,2013-09-21
57,Crash My Party,Luke Bryan,7495.9327,7495.9327,0,18,21,0,14,2013-04-27,2013-09-14
58,Girl On Fire,Alicia Keys,7433.3545,7433.3545,0,12,15,0,15,2013-01-05,2013-04-13
59,Let Her Go,Passenger,7378.2794,7363.2794,15,9,20,3,12,2013-08-17,2013-12-28
60,Try,P!nk,7377.0195,7362.0195,15,9,16,1,14,2013-01-05,2013-04-20
61,Beauty And A Beat,Justin Bieber,7281.1136,7241.1136,40,5,14,8,13,2013-01-05,2013-04-06
62,Diamonds,Rihanna,7052.0219,6977.0219,75,2,14,6,12,2013-01-05,2013-04-06
63,Little Talks,Of Monsters And Men,7033.8081,7033.8081,0,20,18,0,16,2013-01-05,2013-05-04
64,Brave,Sara Bareilles,6844.2409,6844.2409,0,26,27,0,12,2013-05-11,2013-12-28
65,One More Night,Maroon 5,6839.7067,6824.7067,15,7,16,3,12,2013-01-05,2013-04-20
66,Love More,Chris Brown,6825.4920,6825.4920,0,23,21,0,15,2013-08-10,2013-12-28
67,Home,Phillip Phillips,6823.6796,6808.6796,15,6,15,6,12,2013-01-05,2013-04-13
68,Berzerk,Eminem,6803.0059,6728.0059,75,3,16,3,11,2013-09-14,2013-12-28
69,I Want Crazy,Hunter Hayes,6726.5343,6726.5343,0,19,20,0,11,2013-04-27,2013-09-07
70,Pour It Up,Rihanna,6660.5780,6660.5780,0,19,20,0,12,2013-01-19,2013-06-01
71,Catch My Breath,Kelly Clarkson,6660.1884,6660.1884,0,19,16,0,15,2013-01-05,2013-04-20
72,22,Taylor Swift,6604.2838,6604.2838,0,20,19,0,13,2013-01-12,2013-07-27
73,Body Party,Ciara,6364.0276,6364.0276,0,22,20,0,10,2013-05-11,2013-09-21
74,23,Mike Will Made-it,6345.5221,6345.5221,0,11,13,0,12,2013-09-28,2013-12-28
75,Gangnam Style,Psy,6333.0188,6318.0188,15,6,16,1,12,2013-01-05,2013-04-20
76,Gas Pedal,Sage The Gemini,6308.3016,6308.3016,0,29,21,0,8,2013-08-10,2013-12-28
77,Highway Don't Care,Tim Mcgraw,6210.3039,6210.3039,0,22,20,0,11,2013-02-23,2013-07-27
78,Carry On,Fun,6155.1371,6155.1371,0,20,20,0,12,2013-01-19,2013-06-01
79,Sure Be Cool If You Did,Blake Shelton,6012.8839,6012.8839,0,24,20,0,11,2013-01-26,2013-06-08
80,Still Into You,Paramore,5959.4787,5959.4787,0,24,20,0,12,2013-04-27,2013-12-07
81,It Goes Like This,Thomas Rhett,5927.8944,5927.8944,0,25,22,0,12,2013-06-29,2013-11-23
82,#Beautiful,Mariah Carey,5803.8007,5803.8007,0,15,16,0,11,2013-05-25,2013-09-07
83,U.O.E.N.O.,Rocko,5770.5535,5770.5535,0,20,20,0,10,2013-04-27,2013-09-07
84,Troublemaker,Olly Murs,5758.8793,5758.8793,0,25,20,0,11,2013-02-02,2013-06-15
85,Some Nights,Fun,5616.5315,5616.5315,0,13,13,0,12,2013-01-05,2013-03-30
86,Crooked Smile,J. Cole,5585.2369,5585.2369,0,27,20,0,8,2013-07-06,2013-11-16
87,Best Song Ever,One Direction,5508.2910,5433.2910,75,2,19,1,9,2013-08-10,2013-12-28
88,Sweater Weather,The Neighbourhood,5470.9569,5470.9569,0,14,27,0,7,2013-06-22,2013-12-28
89,The Fox,Ylvis,5387.9782,5372.9782,15,6,15,5,9,2013-09-21,2013-12-28
90,Mama's Broken Heart,Miranda Lambert,5370.0986,5370.0986,0,20,20,0,9,2013-02-09,2013-06-22
91,Runnin' Outta Moonlight,Randy Houser,5213.2811,5213.2811,0,24,20,0,8,2013-05-25,2013-10-05
92,Round Here,Florida Georgia Line,5182.9680,5182.9680,0,28,20,0,10,2013-06-29,2013-11-09
93,Next To Me,Emeli Sande,5179.2667,5179.2667,0,25,20,0,8,2013-03-09,2013-07-20
94,Redneck Crazy,Tyler Farr,5087.9811,5087.9811,0,29,20,0,5,2013-06-15,2013-10-26
95,Timber,Pitbull,5029.8996,4954.8996,75,2,10,5,8,2013-10-26,2013-12-28
96,Slow Down,Selena Gomez,5012.4020,5012.4020,0,27,19,0,9,2013-06-22,2013-12-28
97,Get Your Shine On,Florida Georgia Line,5010.3859,5010.3859,0,27,20,0,7,2013-02-09,2013-06-22
98,Downtown,Lady Antebellum,4979.7819,4979.7819,0,29,20,0,6,2013-02-23,2013-07-06
99,Bugatti,Ace Hood,4969.3986,4969.3986,0,33,20,0,6,2013-03-02,2013-07-13
100,#thatPOWER,Will.i.am,4941.6523,4941.6523,0,17,16,0,7,2013-04-06,2013-07-20
