rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
56,Me And You And A Dog Named Boo,Lobo,5838.0896,5798.0896,40,5,13,5,10,1971-04-03,1971-06-26
57,Beginnings/Colour My World,Chicago,5799.5124,5784.5124,15,7,13,3,11,1971-06-26,1971-09-18
58,That's The Way I've Always Heard It Should Be,Carly Simon,5794.5854,5779.5854,15,10,17,2,10,1971-04-17,1971-08-07
59,"Mercy, Mercy Me (The Ecology)",Marvin Gaye,5775.6679,5735.6679,40,4,12,4,10,1971-07-03,1971-09-18
60,Stay Awhile,The Bells,5743.0222,5728.0222,15,7,14,4,11,1971-03-06,1971-06-05
61,A Natural Man,Lou Rawls,5703.5012,5703.5012,0,17,18,0,11,1971-08-28,1971-12-25
62,Sweet City Woman,Stampeders,5652.5186,5637.5186,15,8,14,3,10,1971-08-14,1971-11-13
63,Have You Seen Her,The Chi-lites,5592.0500,5517.0500,75,3,10,7,9,1971-10-23,1971-12-25
64,Lonely Days,Bee Gees,5569.9752,5494.9752,75,3,10,7,9,1971-01-02,1971-03-06
65,Groove Me,King Floyd,5566.7233,5551.7233,15,6,10,6,10,1971-01-02,1971-03-06
66,Peace Train,Cat Stevens,5551.0771,5536.0771,15,7,12,5,10,1971-09-25,1971-12-11
67,I Am...I Said/Done Too Soon,Neil Diamond,5538.9666,5498.9666,40,4,14,4,8,1971-03-27,1971-06-26
68,I Don't Know How To Love Him,Helen Reddy,5482.5714,5482.5714,0,13,20,0,9,1971-02-20,1971-07-03
69,My Sweet Lord/Isn't It A Pity,George Harrison,5481.5180,5361.5180,120,1,9,7,9,1971-01-02,1971-02-27
70,I Just Want To Celebrate,Rare Earth,5468.5200,5453.5200,15,7,13,4,10,1971-07-17,1971-10-09
71,One Toke Over The Line,Brewer And Shipley,5464.4397,5449.4397,15,10,14,2,10,1971-02-13,1971-05-15
72,Liar,Three Dog Night,5438.2073,5423.2073,15,7,12,3,11,1971-07-10,1971-09-25
73,She's Not Just Another Woman,The 8th Day,5396.5452,5396.5452,0,11,13,0,10,1971-05-15,1971-08-07
74,Bring The Boys Home,Freda Payne,5367.3407,5367.3407,0,12,13,0,10,1971-06-05,1971-08-28
75,I Hear You Knocking,Dave Edmunds,5359.5070,5319.5070,40,4,11,5,9,1971-01-02,1971-03-13
76,Stick-Up,The Honey Cone,5333.5593,5333.5593,0,11,12,0,10,1971-08-07,1971-10-23
77,I Love You For All Seasons,The Fuzz,5331.9690,5331.9690,0,21,20,0,8,1971-01-23,1971-06-05
78,Never Ending Song Of Love,Delaney,5302.2281,5302.2281,0,13,15,0,10,1971-05-22,1971-08-28
79,"When You're Hot, You're Hot",Jerry Reed,5275.7811,5260.7811,15,9,12,3,9,1971-05-08,1971-07-24
80,(Where Do I Begin) Love Story,Andy Williams,5267.8660,5252.8660,15,9,13,1,10,1971-02-06,1971-05-01
81,Mama's Pearl,Jackson 5,5263.9055,5188.9055,75,2,10,5,9,1971-01-30,1971-04-03
82,Imagine,John Lennon/plastic Ono Band,5215.6424,5140.6424,75,3,9,6,9,1971-10-23,1971-12-18
83,One Less Bell To Answer,The 5th Dimension,5190.8585,5115.8585,75,2,9,6,9,1971-01-02,1971-02-27
84,Wild World,Cat Stevens,5171.0596,5171.0596,0,11,13,0,10,1971-02-13,1971-05-08
85,Watching Scotty Grow,Bobby Goldsboro,5139.1171,5139.1171,0,11,12,0,11,1971-01-02,1971-03-20
86,Baby I'm - A Want You,Bread,5118.5071,5043.5071,75,3,10,5,8,1971-10-23,1971-12-25
87,Desiderata,Les Crane,5083.6802,5068.6802,15,8,12,3,10,1971-10-09,1971-12-25
88,Amazing Grace,Judy Collins,5072.6714,5072.6714,0,15,12,0,11,1971-01-02,1971-03-20
89,Funky Nassau-Part I,The Beginning Of The End,5026.2419,5026.2419,0,15,14,0,10,1971-05-08,1971-08-07
90,Chirpy Chirpy Cheep Cheep,Mac And Katie Kissoon,5015.4868,5015.4868,0,20,15,0,9,1971-07-24,1971-10-30
91,If I Were Your Woman,Gladys Knight And The Pips,4972.9829,4957.9829,15,9,10,2,10,1971-01-02,1971-03-06
92,I Woke Up In Love This Morning,The Partridge Family Starring Shirley Jones,4907.0247,4907.0247,0,13,11,0,10,1971-08-14,1971-10-23
93,Won't Get Fooled Again,The Who,4896.1078,4896.1078,0,15,13,0,10,1971-07-17,1971-10-09
94,Here Comes That Rainy Day Feeling Again,The Fortunes,4874.1840,4874.1840,0,15,14,0,9,1971-05-15,1971-08-14
95,Trapped By A Thing Called Love,Denise Lasalle,4808.2807,4808.2807,0,13,14,0,9,1971-08-21,1971-11-20
96,Your Song,Elton John,4802.7524,4787.7524,15,8,9,4,9,1971-01-02,1971-02-27
97,Stoney End,Barbra Streisand,4786.4995,4771.4995,15,6,9,4,9,1971-01-02,1971-02-27
98,Love Her Madly,The Doors,4783.8455,4783.8455,0,11,11,0,9,1971-04-10,1971-06-19
99,It's Impossible,Perry Como,4782.7184,4767.7184,15,10,10,1,9,1971-01-02,1971-03-06
100,If Not For You,Olivia Newton-john,4718.1494,4718.1494,0,25,17,0,10,1971-05-29,1971-09-18
