rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
70,I Wonder What She's Doing Tonite,Tommy Boyce,5350.1379,5335.1379,15,8,12,4,9,1968-01-06,1968-03-23
71,Revolution,The Beatles,5339.7336,5339.7336,0,12,11,0,11,1968-09-14,1968-11-23
72,White Room,Cream,5324.3565,5309.3565,15,6,11,5,9,1968-10-05,1968-12-14
73,The Unicorn,The Irish Rovers,5322.3929,5307.3929,15,7,12,4,9,1968-03-23,1968-06-08
74,"Abraham, Martin And John",Dion,5308.1837,5268.1837,40,4,10,7,9,1968-10-26,1968-12-28
75,I Thank You,Sam,5303.8467,5288.8467,15,9,13,2,9,1968-01-27,1968-04-20
76,You Keep Me Hangin' On,The Vanilla Fudge,5298.1751,5283.1751,15,6,12,1,9,1968-07-13,1968-09-28
77,Elenore,The Turtles,5277.3088,5262.3088,15,6,12,4,9,1968-09-21,1968-12-07
78,Indian Lake,The Cowsills,5245.3106,5230.3106,15,10,13,3,9,1968-06-01,1968-08-24
79,"Baby, Now That I've Found You",The Foundations,5226.9536,5226.9536,0,11,11,0,10,1968-01-06,1968-03-16
80,You're All I Need To Get By,Marvin Gaye,5170.7031,5155.7031,15,7,12,3,10,1968-07-27,1968-10-12
81,Shoo-Be-Doo-Be-Doo-Da-Day,Stevie Wonder,5125.1870,5110.1870,15,9,13,1,9,1968-04-06,1968-06-29
82,Delilah,Tom Jones,5120.6876,5120.6876,0,15,15,0,11,1968-03-16,1968-06-22
83,"Bend Me, Shape Me",The American Breed,5108.1866,5068.1866,40,5,9,6,9,1968-01-06,1968-03-02
84,Sky Pilot (Part One),Eric Burdon,5095.9893,5095.9893,0,14,14,0,10,1968-06-01,1968-08-31
85,If You Can Want,Smokey Robinson,5044.9958,5044.9958,0,11,12,0,10,1968-02-24,1968-05-11
86,Soul Serenade,Willie Mitchell,5025.8247,5025.8247,0,23,15,0,10,1968-03-09,1968-06-15
87,Think,Aretha Franklin,4987.3042,4972.3042,15,7,10,4,9,1968-05-18,1968-07-20
88,Summertime Blues,Blue Cheer,4974.4211,4974.4211,0,14,13,0,10,1968-03-02,1968-05-25
89,Say It Loud - I'm Black And I'm Proud (Part 1),James Brown,4930.1453,4915.1453,15,10,11,1,10,1968-09-07,1968-11-16
90,Mighty Quinn (Quinn The Eskimo),Manfred Mann,4918.7294,4903.7294,15,10,11,2,10,1968-03-02,1968-05-11
91,Valleri,The Monkees,4909.6209,4834.6209,75,3,10,5,7,1968-03-09,1968-05-11
92,Here Comes The Judge,Shorty Long,4909.1511,4894.1511,15,8,11,3,8,1968-06-01,1968-08-10
93,Time Has Come Today,The Chambers Brothers,4893.0708,4893.0708,0,11,14,0,9,1968-08-10,1968-11-09
94,Do You Know The Way To San José,Dionne Warwick,4886.1938,4871.1938,15,10,12,3,9,1968-04-13,1968-06-29
95,I Say A Little Prayer,Aretha Franklin,4858.5603,4843.5603,15,10,11,1,10,1968-08-17,1968-10-26
96,Sweet Inspiration,The Sweet Inspirations,4843.9342,4843.9342,0,18,14,0,10,1968-03-02,1968-06-01
97,Just Dropped In (To See What Condition My Condition Was In),The First Edition,4800.0360,4760.0360,40,5,10,4,8,1968-02-10,1968-04-13
98,Hush,Deep Purple,4760.0847,4720.0847,40,4,10,3,9,1968-08-17,1968-10-19
99,Chain Of Fools,Aretha Franklin,4744.0669,4669.0669,75,2,8,6,8,1968-01-06,1968-02-24
100,Suzie Q. (Part One),Creedence Clearwater Revival,4728.5959,4728.5959,0,11,12,0,9,1968-09-07,1968-11-23
